product_id,product_name,unit,first_sale,last_sale,positive_sales_days,total_quantity,median_positive_quantity,history_days,active_ratio,days_since_last_sale,current_status,segment
14265559,APIKOGLU KAVURMA 100G,ADT,2026-03-21,2026-04-26,2,4.0,2.0,37,0.05405405405405406,86,active,sparse
14265560,APIKOGLU PASTIRMA CEMENSIZ 90 G,ADT,2026-02-28,2026-05-03,10,12.0,1.0,65,0.15384615384615385,79,active,intermittent
14277357,EREN ET FUME  DANA ANT.100 G DILIMLI,ADT,2026-04-20,2026-04-20,1,1.0,1.0,1,1.0,92,possibly_inactive,new_short_history
14277360,EREN ET FUME KABURGA 100 G,ADT,2026-07-10,2026-07-18,2,2.0,1.0,9,0.2222222222222222,3,active,new_short_history
14277382,EREN ET DANA FUME  KONT. 100 G DILIMLI,ADT,2026-03-05,2026-04-11,3,3.0,1.0,38,0.07894736842105263,101,possibly_inactive,possibly_inactive
14277385,EREN ET FUME ROASTBEEF 100 G DILIMLI,ADT,2026-03-17,2026-06-23,6,6.0,1.0,99,0.06060606060606061,28,active,sparse
14277388,EREN ET DANA KURU ET KON. 100 G DILIMLI,ADT,2026-04-26,2026-07-17,6,6.0,1.0,83,0.07228915662650602,4,active,sparse
14277389,EREN ET SUCUK DANA BALKAN 100 G DILIMLI,ADT,2026-03-13,2026-06-27,11,12.0,1.0,107,0.102803738317757,24,active,intermittent
14277402,EREN ET DANA SALAM ITALYAN 100 G DILIMLI,ADT,2026-03-28,2026-07-13,12,13.0,1.0,108,0.1111111111111111,8,active,intermittent
14277404,EREN ET DANA SALAM K. 100 G DILIMLI,ADT,2026-03-18,2026-05-12,9,9.0,1.0,56,0.16071428571428573,70,active,intermittent
14277405,EREN ETSALAM DANA MACAR 100 G DILIMLI,ADT,2026-03-04,2026-07-21,13,16.0,1.0,140,0.09285714285714286,0,active,sparse
14277407,EREN ET SALAM DANA KA. FI. 100 G DILIMLI,ADT,2026-03-15,2026-04-11,3,3.0,1.0,28,0.10714285714285714,101,possibly_inactive,new_short_history
14277408,EREN ET JAMBON DANA 100 G DILIMLI,ADT,2026-03-09,2026-07-05,7,8.0,1.0,119,0.058823529411764705,16,active,sparse
14277409,EREN ET PASTIRMA CEMENSIZ 100 G ANTRIKOT,ADT,2026-03-10,2026-07-14,11,14.0,1.0,127,0.08661417322834646,7,active,sparse
14277410,EREN ET PASTIRMA CEMENSIZ 100 G KON.,ADT,2026-06-04,2026-06-04,1,2.0,2.0,1,1.0,47,active,new_short_history
14277411,EREN ET KUZU COTTO DILIMLI KG,KG,2026-04-18,2026-04-25,2,0.476,0.238,8,0.25,87,active,new_short_history
14277412,EREN ET DANA  GRAVYERLI SOSIS KG,KG,2026-03-06,2026-03-06,1,0.402,0.402,1,1.0,137,possibly_inactive,new_short_history
14277413,EREN ET DANA ET CUBUKLARI KG,KG,2026-04-17,2026-04-17,1,0.134,0.134,1,1.0,95,possibly_inactive,new_short_history
14295990,POLONEZ  JAMBON PILIC 2x60 G,ADT,2026-03-27,2026-07-21,85,633.0,7.0,117,0.7264957264957265,0,active,continuous
14312969,PINAR SALAM HINDI 80 G,ADT,2026-05-08,2026-07-21,50,112.0,2.0,75,0.6666666666666666,0,active,continuous
14317427,DOYFARM PIL.CITIR LOKMALIK 300 G,ADT,2026-06-20,2026-07-21,14,33.0,2.0,32,0.4375,0,active,intermittent
14317428,DOYFARM PIL.CITIR KANAT 400 G,ADT,2026-05-11,2026-07-20,23,44.0,2.0,71,0.323943661971831,1,active,intermittent
14317429,DOYFARM PIL. TENDERS 300 G,ADT,2026-05-11,2026-07-21,24,47.0,2.0,72,0.3333333333333333,0,active,intermittent
14328815,BANVIT CITIR TAVUK P.300 G,ADT,2026-06-11,2026-07-16,10,13.0,1.0,36,0.2777777777777778,5,active,intermittent
14340065,BANVIT P.KARISIK DONER 500 G,ADT,2026-06-24,2026-07-16,8,10.0,1.0,23,0.34782608695652173,5,active,new_short_history
14340071,POLONEZ SALAM HINDI 75 G,ADT,2026-06-27,2026-07-21,23,124.0,5.0,25,0.92,0,active,new_short_history
14346169,POLONEZ SUCUK DANA KASAP 300 G,ADT,2026-07-08,2026-07-21,14,171.0,3.0,14,1.0,0,active,new_short_history
14346215,POLONEZ FUME HINDI 90G X 2,ADT,2026-06-29,2026-07-21,21,69.0,3.0,23,0.9130434782608695,0,active,new_short_history
14346217,POLONEZ SUCUK DANA-KUZU 300 G,ADT,2026-06-30,2026-07-17,10,14.0,1.0,18,0.5555555555555556,4,active,new_short_history
14347368,MARET SALAM HINDI 500 G,ADT,2026-07-07,2026-07-19,4,4.0,1.0,13,0.3076923076923077,2,active,new_short_history
76000465,KIYMA CEKME HIZMETI KG,KG,2023-06-28,2026-05-30,19,2716.929,63.796,1068,0.017790262172284643,52,active,sparse
76000466,KUZU KEMIKLI ET ISLEME HIZMETI KG,KG,2023-06-29,2026-05-30,8,416.865,22.703000000000003,1067,0.007497656982193065,52,active,sparse
76001114,DANA KEMIKLI ET ISLEME HIZMETI KG,KG,2025-06-06,2026-05-28,4,247.547,77.33250000000001,357,0.011204481792717087,54,active,sparse
