product_id,product_name,unit,first_sale,last_sale,active_sales_days,total_quantity,mean_positive_quantity,median_positive_quantity,max_positive_quantity,history_days,active_ratio,days_since_last_sale,segment
10002013,DANA KONTRAFILE BIFTEK KG,KG,2023-01-01,2026-07-20,1065,1488.17,1.3973427230046949,1.016,21.15,1297,0.8211256746337703,1,continuous
10002014,DANA DOS KIYMALIK ET KG,KG,2023-01-01,2026-07-21,1297,22633.054,17.450311488049344,14.749,94.066,1298,0.9992295839753467,0,continuous
10002015,DANA TASKEBAPLIK BUT ETI KG,KG,2023-01-01,2026-07-21,1179,3624.161,3.0739279050042407,2.25,18.854,1298,0.9083204930662557,0,continuous
10002017,DANA IZGARA BIFTEK BUT ETI  KG,KG,2023-01-10,2026-07-19,673,576.15,0.8560921248142644,0.65,5.956,1287,0.5229215229215229,2,continuous
10002025,DANA SOTELIK BUT ETI KG,KG,2023-01-01,2026-07-21,1271,5605.886,4.410610542879622,3.596,31.384,1298,0.9791987673343605,0,continuous
10002030,DANA NUAR BUT ETI KG,KG,2023-02-12,2026-07-15,300,359.0,1.1966666666666668,0.859,11.195,1250,0.24,6,intermittent
10002032,DANA INCIK KEMIKSIZ HASLAMALIK ET KG,KG,2023-01-02,2026-07-21,578,725.726,1.2555813148788928,1.028,5.378,1297,0.4456437933693138,0,intermittent
10002038,DANA ANTRIKOT BIFTEK KG,KG,2023-01-01,2026-07-21,1226,3628.315,2.959473898858075,2.2809999999999997,25.91,1298,0.9445300462249615,0,continuous
10002041,DANA ORTA YAGLI KUSBASI KG,KG,2023-01-01,2026-07-21,1168,3617.414,3.0971010273972603,2.443,32.342,1298,0.8998459167950693,0,continuous
10002042,DANA BONFILE KG,KG,2023-01-01,2026-07-21,966,3948.756,4.087739130434782,1.44,51.382,1298,0.7442218798151001,0,continuous
10002044,DANA BIFSTRONGONOFLUK BUT ETI KG,KG,2023-01-02,2026-07-21,807,1016.329,1.2593915737298635,0.998,10.656,1297,0.6222050886661527,0,continuous
10002052,DANA OSSO BUCCO KG,KG,2023-01-03,2026-07-11,95,71.984,0.7577263157894736,0.77,1.812,1286,0.07387247278382582,10,sparse
10002053,DANA GUNGORMEZ KG,KG,2023-01-01,2026-07-20,239,124.48,0.520836820083682,0.41,2.5,1297,0.18427139552814187,1,intermittent
10002055,DANA ROSTOLUK ET KG,KG,2023-01-05,2026-06-22,308,304.368,0.9882077922077922,0.773,11.175,1265,0.24347826086956523,29,intermittent
10002056,DANA SOKUM SISLIK BUT ETI KG,KG,2023-02-08,2026-06-19,40,192.023,4.800575,5.1259999999999994,30.0,1228,0.03257328990228013,32,sparse
10002058,DONER ETI KG %25 KUZU/%75 DANA,KG,2023-01-27,2026-05-21,9,2.3440000000000003,0.2604444444444445,0.26,0.336,1211,0.007431874483897605,61,sparse
10002059,$DANA (OTEL) TRANC KG,KG,2023-04-19,2023-04-19,1,0.32,0.32,0.32,0.32,1,1.0,1189,new_short_history
10002061,DANA-KUZU KARISIK OZEL KIYMA KG,KG,2023-01-01,2026-07-21,1293,9787.482,7.569591647331786,6.69,29.442,1298,0.9961479198767335,0,continuous
10002065,DANA TRANC KG,KG,2023-01-01,2026-07-19,900,1581.855,1.7576166666666666,1.251,8.964,1296,0.6944444444444444,2,continuous
10002071,DANA AZ YAGLI KIYMALIK ET KG,KG,2023-01-01,2026-07-21,1297,16535.465,12.749009252120278,10.406,98.958,1298,0.9992295839753467,0,continuous
10002072,$HIZMET KEMIKSIZ ET KIYMA CEKME KG,KG,2025-10-10,2025-10-10,1,1.006,1.006,1.006,1.006,1,1.0,284,new_short_history
10002073,DANA KUZU KIYMALIK ET KG,KG,2025-12-09,2025-12-21,2,5.13,2.565,2.565,4.124,13,0.15384615384615385,212,new_short_history
10002076,$KIYMA TAB.DANA KG (SIGIR ICINN),KG,2023-04-02,2025-04-14,2,2.316,1.158,1.158,1.764,744,0.002688172043010753,463,possibly_inactive
10002082,KOFTE KASAP KG,KG,2023-01-01,2026-07-21,1297,9599.988,7.4016869699306085,5.634,80.146,1298,0.9992295839753467,0,continuous
10002088,KEBAP ACILI SIS KG,KG,2023-01-01,2026-07-21,1063,1295.304,1.2185362182502353,1.014,5.56,1298,0.8189522342064715,0,continuous
10002089,KEBAP ACISIZ SIS KG,KG,2023-01-01,2026-07-21,1077,1386.666,1.2875264623955431,1.028,7.312,1298,0.8297380585516179,0,continuous
10002090,KOFTE INEGOL KG,KG,2023-01-02,2026-07-21,888,1833.664,2.064936936936937,1.506,10.336,1297,0.6846569005397071,0,continuous
10002093,BOLCA HINDI BUTUN KG,KG,2023-12-22,2025-12-31,28,583.454,20.837642857142857,16.949,88.536,741,0.037786774628879895,202,possibly_inactive
10002097,YILBASI HINDI BUTUN  BOLCA KG,KG,2023-01-01,2023-01-01,1,6.13,6.13,6.13,6.13,1,1.0,1297,new_short_history
10002098,$BANVIT HINDI BOYUN BUTUN KG 308,KG,2023-01-19,2023-04-01,24,86.129,3.5887083333333334,3.1,8.898,73,0.3287671232876712,1207,possibly_inactive
10002116,$BANVIT HINDI BAGET KG 257,KG,2023-01-10,2023-04-05,52,104.498,2.0095769230769234,1.5710000000000002,7.45,86,0.6046511627906976,1203,possibly_inactive
10002118,$BANVIT HINDI IZGARA TAVA KG 319,KG,2023-01-13,2023-04-03,49,76.914,1.5696734693877552,1.472,4.054,81,0.6049382716049383,1205,possibly_inactive
10002121,$BANVIT HINDI BUT BUTUN DERISIZ KG 6623,KG,2023-01-14,2023-04-05,30,54.59,1.8196666666666668,1.549,5.416,82,0.36585365853658536,1203,possibly_inactive
10002128,$BANVIT HINDI GOGUS KG 254,KG,2023-01-14,2023-04-05,60,85.38,1.4229999999999998,1.026,5.376,82,0.7317073170731707,1203,possibly_inactive
10002129,$BANVIT HINDI YAPRAK KANAT KG 6782,KG,2023-01-10,2023-04-02,41,73.23,1.7860975609756098,1.614,5.118,83,0.4939759036144578,1206,possibly_inactive
10002134,$BANVIT HINDI PIRZOLA KG 302,KG,2023-01-14,2023-04-04,37,118.029,3.189972972972973,1.904,11.56,81,0.4567901234567901,1204,possibly_inactive
10002135,$BANVIT HINDI KOK KANAT KG 355,KG,2023-01-10,2023-04-02,52,160.796,3.092230769230769,3.0250000000000004,10.946,83,0.6265060240963856,1206,possibly_inactive
10002137,$BANVIT HINDI CIGER KG 6794,KG,2023-01-10,2023-04-05,25,22.84,0.9136,0.936,1.676,86,0.29069767441860467,1203,possibly_inactive
10002138,$BANVIT HINDI YUREK KG 6860,KG,2023-01-01,2023-03-31,35,52.339999999999996,1.4954285714285713,1.146,3.908,90,0.3888888888888889,1208,possibly_inactive
10002142,MARET PRATIK FUME HINDI 60 G,ADT,2023-01-02,2026-07-20,334,769.0,2.302395209580838,2.0,23.0,1296,0.25771604938271603,1,intermittent
10002144,PINAR FUME HINDI 60 G,ADT,2023-07-03,2026-07-21,512,1190.0,2.32421875,2.0,12.0,1115,0.4591928251121076,0,intermittent
10002147,NAMET FUME HINDI 200 G PKT,ADT,2023-01-06,2026-07-19,664,1529.0,2.302710843373494,2.0,13.0,1291,0.5143299767621998,2,continuous
10002151,ERSAN FUME ET 120 G,ADT,2023-01-01,2026-07-21,346,541.0,1.5635838150289016,1.0,9.0,1298,0.2665639445300462,0,intermittent
10002159,NAMET FUME ET DANA KABURGA 130 G,ADT,2024-09-28,2024-12-01,12,14.0,1.1666666666666667,1.0,2.0,65,0.18461538461538463,597,possibly_inactive
10002164,ERSAN KURU ET 100 G,ADT,2023-01-01,2025-09-19,140,166.0,1.1857142857142857,1.0,3.0,993,0.14098690835850958,305,possibly_inactive
10002169,$POLONEZ MINI FUME HINDI 60 G,ADT,2023-01-01,2023-03-31,89,844.0,9.48314606741573,7.0,40.0,90,0.9888888888888889,1208,possibly_inactive
10002171,NAMET 7/24 FUME HINDI 60 G,ADT,2023-01-01,2026-07-21,1247,18971.0,15.213311948676825,14.0,58.0,1298,0.960708782742681,0,continuous
10002176,POLONEZ FUME DANA DIL  KG,KG,2023-01-02,2026-07-12,282,80.016,0.28374468085106386,0.217,1.216,1288,0.21894409937888198,9,intermittent
10002177,POLONEZ FUME ET DANA KG (BIBERLI+KEKILI),KG,2023-01-07,2026-07-21,540,145.49,0.26942592592592596,0.2,1.51,1292,0.4179566563467492,0,intermittent
10002178,$POLONEZ FUME HINDI  KG,KG,2023-01-01,2024-02-03,17,5.46,0.3211764705882353,0.232,1.716,399,0.042606516290726815,899,possibly_inactive
10002186,$POLONEZ FUME DANA KEKIKLI KG,KG,2023-01-01,2024-02-23,69,15.396,0.22313043478260872,0.172,2.084,419,0.16467780429594273,879,possibly_inactive
10002190,$YAYLATURK HINDI BUT FUME KG,KG,2024-02-02,2024-11-16,2,0.008,0.004,0.004,0.005,289,0.006920415224913495,612,possibly_inactive
10002192,$POLONEZ MINI JAMBON HINDI 60 G,ADT,2023-01-02,2023-04-17,68,215.0,3.161764705882353,2.0,19.0,106,0.6415094339622641,1191,possibly_inactive
10002194,$POLONEZ MINI JAMBON DANA 60 G,ADT,2023-01-01,2023-03-23,70,309.0,4.414285714285715,3.0,23.0,82,0.8536585365853658,1216,possibly_inactive
10002197,$NAMET JAMBON DANA DILIMLI 150 G,ADT,2023-01-23,2023-03-28,8,8.0,1.0,1.0,1.0,65,0.12307692307692308,1211,possibly_inactive
10002204,NAMET 7/24 JAMBON DANA 50 G,ADT,2023-01-01,2026-07-20,687,1673.0,2.435225618631732,2.0,11.0,1297,0.5296838858905166,1,continuous
10002208,$ERSAN JAMBON DANA KG,KG,2023-03-22,2023-04-26,8,2.5180000000000002,0.31475000000000003,0.211,1.122,36,0.2222222222222222,1182,possibly_inactive
10002210,NAMET JAMBON DANA BLOK KG,KG,2023-01-06,2024-08-22,28,7.6,0.2714285714285714,0.207,0.838,595,0.047058823529411764,698,possibly_inactive
10002216,POLONEZ JAMBON DANA KG,KG,2023-01-02,2026-07-21,603,208.146,0.34518407960199005,0.27,2.084,1297,0.46491904394757133,0,intermittent
10002221,$BAN.JAMBON PILIC KG,KG,2023-07-11,2024-11-30,3,0.009000000000000001,0.0030000000000000005,0.003,0.004,509,0.005893909626719057,598,possibly_inactive
10002223,$POLONEZ KAVURMA 200 G,ADT,2023-01-22,2024-08-31,57,69.0,1.2105263157894737,1.0,4.0,588,0.09693877551020408,689,possibly_inactive
10002227,NAMET KAVURMA 150 G,ADT,2025-09-27,2026-07-13,16,25.0,1.5625,1.0,3.0,290,0.05517241379310345,8,sparse
10002230,POLONEZ KAVURMA BLOK KG,KG,2023-01-02,2026-07-21,547,227.226,0.41540402193784276,0.268,2.94,1297,0.4217424826522745,0,intermittent
10002236,$ERSAN KAVURMA BLOK KG,KG,2023-08-12,2024-07-23,15,2.666,0.17773333333333333,0.21,0.314,347,0.043227665706051875,728,possibly_inactive
10002237,NAMET KAVURMA BLOK KG,KG,2023-01-01,2025-02-07,54,9.484,0.17562962962962964,0.159,0.436,769,0.07022106631989597,529,possibly_inactive
10002238,DANET KAVURMA KG (250-300G VAK.PKT),KG,2023-03-04,2026-06-27,195,74.887,0.38403589743589744,0.284,1.982,1212,0.1608910891089109,24,intermittent
10002239,A.IPEK KAVURMA BLOK KG,KG,2023-01-01,2023-03-04,14,4.19,0.2992857142857143,0.28600000000000003,0.488,63,0.2222222222222222,1235,possibly_inactive
10002243,A.IPEK PASTIRMA CEMENLI 100 G,ADT,2026-04-12,2026-07-21,48,91.0,1.8958333333333333,1.5,6.0,101,0.4752475247524752,0,intermittent
10002250,DANET PASTIRMA KONTRAFILE 100G,ADT,2023-03-04,2024-03-22,90,130.0,1.4444444444444444,1.0,4.0,385,0.23376623376623376,851,possibly_inactive
10002254,$ERSAN PASTIRMA SECME 120 G,ADT,2023-01-06,2023-07-10,19,23.0,1.2105263157894737,1.0,2.0,186,0.10215053763440861,1107,possibly_inactive
10002255,$NAMET PASTIRMA DILIMLI CEMENSIZ 130 G,ADT,2023-01-01,2025-08-07,61,78.0,1.278688524590164,1.0,3.0,950,0.06421052631578947,348,possibly_inactive
10002260,$YASIN PASTIRMA KUSGONU KG(90-130 G),KG,2026-03-12,2026-03-12,1,0.002,0.002,0.002,0.002,1,1.0,131,new_short_history
10002263,POLONEZ PASTIRMA ANTRIKOT KG,KG,2023-01-01,2026-07-21,920,581.188,0.6317260869565218,0.463,4.72,1298,0.7087827426810478,0,continuous
10002264,NAMET PASTIRMA ANTRIKOT KG,KG,2023-03-16,2025-07-07,4,0.008,0.002,0.002,0.002,845,0.004733727810650888,379,possibly_inactive
10002267,POLONEZ PASTIRMA SECME KG,KG,2023-01-02,2026-07-21,826,445.836,0.5397530266343826,0.39,3.938,1297,0.6368542791056284,0,continuous
10002268,$YASIN PASTIRMA SECME KG(DILIM 90-130 G,KG,2025-01-04,2025-01-04,1,0.118,0.118,0.118,0.118,1,1.0,563,new_short_history
10002269,POLONEZ PASTIRMA KONTRAFILE KG,KG,2023-01-01,2026-05-14,624,423.74,0.6790705128205128,0.488,5.75,1230,0.5073170731707317,68,continuous
10002270,DANET PASTIRMA SIRT BLOK KG,KG,2023-03-09,2026-05-01,77,27.466,0.35670129870129874,0.296,1.85,1150,0.06695652173913043,81,sparse
10002274,YEMEKLIK PASTIRMA KG,KG,2023-01-25,2024-08-07,44,9.216,0.20945454545454545,0.172,0.63,561,0.0784313725490196,713,possibly_inactive
10002279,MARET PRATIK SALAM HINDI 60 G,ADT,2023-01-03,2026-07-21,169,340.0,2.0118343195266273,1.0,15.0,1296,0.13040123456790123,0,intermittent
10002283,LEZITA P.SALAM BATON 800 G,ADT,2023-01-01,2026-07-20,792,2327.0,2.938131313131313,2.0,38.0,1297,0.6106399383191982,1,continuous
10002286,PINAR SALAM DOYUM (HINDI) 225 G,ADT,2024-11-21,2026-07-13,187,243.0,1.2994652406417113,1.0,4.0,600,0.31166666666666665,8,intermittent
10002297,$PINAR SALAM DANA 50 G FISTIKLI,ADT,2023-01-01,2023-11-19,170,396.0,2.3294117647058825,2.0,9.0,323,0.5263157894736842,975,possibly_inactive
10002299,PINAR SALAM DANA MACAR 60 G,ADT,2023-01-01,2026-07-20,1141,5542.0,4.857142857142857,4.0,21.0,1297,0.8797224363916731,1,continuous
10002303,$PINAR SALAM HINDI 50 G FISTIKLI,ADT,2023-01-08,2023-11-22,182,460.0,2.5274725274725274,2.0,11.0,319,0.5705329153605015,972,possibly_inactive
10002304,$TORKU SALAM DANA 60 G,ADT,2023-01-01,2023-03-05,24,64.0,2.6666666666666665,2.0,8.0,64,0.375,1234,possibly_inactive
10002309,$POLONEZ MINI SALAM DANA 60 G,ADT,2023-01-01,2023-03-10,60,306.0,5.1,4.0,27.0,69,0.8695652173913043,1229,possibly_inactive
10002314,NAMET 7/24 SALAM HINDI 60 G,ADT,2023-01-01,2026-07-21,1095,5583.0,5.098630136986301,4.0,26.0,1298,0.8436055469953775,0,continuous
10002315,PINAR SALAM CESNI-KAHVALTILIK 250 G,ADT,2023-01-04,2026-07-18,673,1056.0,1.5690936106983655,1.0,7.0,1292,0.5208978328173375,3,continuous
