date,temperature_mean_c,temperature_max_c,precipitation_mm,snowfall_cm,cloud_cover_pct,wind_max_kmh,solar_radiation_mj_m2
2021-05-22,16.1,19.7,6.7,0.0,55.0,12.3,20.19
2021-05-23,18.6,25.0,0.0,0.0,19.0,7.3,28.44
2021-05-24,21.0,27.4,0.0,0.0,14.0,9.7,28.22
2021-05-25,21.8,27.1,0.0,0.0,5.0,12.1,28.47
2021-05-26,21.4,28.0,0.0,0.0,25.0,11.9,27.89
2021-05-27,19.8,24.3,0.2,0.0,47.0,9.2,24.71
2021-05-28,18.9,21.8,0.3,0.0,86.0,13.6,18.55
2021-05-29,18.5,21.5,3.8,0.0,58.0,11.8,18.78
2021-05-30,19.8,25.5,0.0,0.0,34.0,13.0,26.23
2021-05-31,18.6,21.4,13.2,0.0,90.0,8.0,11.16
2021-06-01,16.6,18.6,20.2,0.0,78.0,15.0,17.05
2021-06-02,14.9,17.0,11.0,0.0,64.0,12.6,17.2
2021-06-03,16.3,20.3,1.4,0.0,37.0,10.7,20.92
2021-06-04,18.2,21.2,0.1,0.0,47.0,9.7,22.39
2021-06-05,18.6,21.9,0.0,0.0,20.0,9.8,23.57
2021-06-06,19.9,25.3,0.0,0.0,2.0,6.5,29.35
2021-06-07,21.4,26.6,0.3,0.0,27.0,8.3,26.99
2021-06-08,21.2,23.8,3.3,0.0,62.0,8.3,20.42
2021-06-09,21.5,25.8,0.0,0.0,13.0,14.7,28.59
2021-06-10,21.4,25.8,0.0,0.0,5.0,13.1,28.57
2021-06-11,21.5,26.2,0.3,0.0,6.0,12.6,27.94
2021-06-12,21.6,26.3,0.8,0.0,20.0,9.7,26.93
2021-06-13,21.5,25.8,0.6,0.0,22.0,8.4,25.92
2021-06-14,17.1,19.5,21.6,0.0,92.0,8.3,8.04
2021-06-15,17.0,20.3,3.7,0.0,46.0,11.0,22.35
2021-06-16,16.5,19.7,9.8,0.0,66.0,11.2,10.93
2021-06-17,20.5,24.6,1.1,0.0,42.0,10.0,22.91
2021-06-18,21.5,26.2,6.1,0.0,31.0,11.7,24.98
2021-06-19,21.5,25.2,8.7,0.0,69.0,7.1,14.8
2021-06-20,22.3,26.1,0.3,0.0,62.0,9.3,23.28
2021-06-21,22.3,25.0,1.7,0.0,71.0,9.4,19.23
2021-06-22,23.3,27.5,0.0,0.0,54.0,8.4,25.89
2021-06-23,23.5,28.9,0.8,0.0,34.0,9.0,26.3
2021-06-24,24.8,29.1,0.0,0.0,27.0,8.3,27.6
2021-06-25,26.3,30.9,0.0,0.0,16.0,8.2,28.34
2021-06-26,26.5,29.2,0.0,0.0,16.0,8.5,28.67
2021-06-27,26.1,30.7,0.0,0.0,5.0,11.2,28.65
2021-06-28,26.2,30.5,0.0,0.0,5.0,12.8,28.75
2021-06-29,25.5,30.9,0.0,0.0,2.0,13.0,29.33
2021-06-30,26.0,31.7,0.0,0.0,0.0,9.7,29.67
2021-07-01,27.3,34.5,0.0,0.0,5.0,7.6,29.28
2021-07-02,27.1,30.9,0.1,0.0,18.0,13.8,25.87
2021-07-03,23.1,25.3,7.2,0.0,58.0,13.2,18.44
2021-07-04,22.5,26.3,3.2,0.0,47.0,12.2,22.85
2021-07-05,23.8,28.5,0.0,0.0,32.0,8.2,25.17
2021-07-06,21.4,23.3,12.5,0.0,75.0,13.4,11.53
2021-07-07,24.2,27.7,3.2,0.0,60.0,9.0,18.54
2021-07-08,24.1,27.0,2.0,0.0,59.0,12.7,19.84
2021-07-09,24.9,28.5,0.0,0.0,29.0,18.8,22.13
2021-07-10,24.6,29.4,0.0,0.0,9.0,17.4,26.57
2021-07-11,24.9,29.6,0.0,0.0,7.0,13.6,25.45
2021-07-12,25.5,30.0,0.0,0.0,2.0,15.0,28.55
2021-07-13,26.0,30.8,0.0,0.0,0.0,16.4,28.75
2021-07-14,25.5,30.2,0.0,0.0,7.0,15.6,26.97
2021-07-15,26.2,32.4,0.0,0.0,3.0,15.8,28.31
2021-07-16,26.6,33.3,0.0,0.0,0.0,14.2,29.27
2021-07-17,27.3,32.6,0.0,0.0,4.0,9.1,27.77
2021-07-18,28.8,34.3,0.0,0.0,38.0,9.9,24.79
2021-07-19,28.4,31.8,0.0,0.0,10.0,10.7,25.86
2021-07-20,27.6,31.0,0.1,0.0,17.0,9.4,23.65
2021-07-21,26.6,29.1,1.4,0.0,24.0,10.9,21.0
2021-07-22,24.2,26.4,0.9,0.0,22.0,16.6,22.3
2021-07-23,23.3,26.5,0.7,0.0,32.0,15.5,20.36
2021-07-24,23.6,28.2,0.0,0.0,17.0,20.7,23.79
2021-07-25,24.4,29.2,0.0,0.0,51.0,17.2,23.03
2021-07-26,25.1,30.5,0.0,0.0,23.0,17.1,24.59
2021-07-27,26.3,31.6,0.0,0.0,3.0,17.1,27.48
2021-07-28,27.3,33.8,0.0,0.0,0.0,17.9,27.81
2021-07-29,27.6,34.2,0.0,0.0,0.0,15.8,27.78
2021-07-30,28.8,35.5,0.0,0.0,0.0,12.8,27.72
2021-07-31,29.9,36.5,0.0,0.0,1.0,11.5,27.35
2021-08-01,30.1,35.0,0.0,0.0,0.0,12.8,26.94
2021-08-02,29.4,36.3,0.0,0.0,0.0,8.6,27.5
2021-08-03,29.6,36.2,0.0,0.0,1.0,13.1,27.09
2021-08-04,29.7,36.2,0.0,0.0,10.0,12.5,26.09
2021-08-05,30.2,36.4,0.0,0.0,0.0,12.6,27.06
2021-08-06,29.1,36.2,0.1,0.0,49.0,11.2,20.35
2021-08-07,25.2,27.6,12.0,0.0,55.0,14.1,17.64
2021-08-08,24.6,28.1,0.8,0.0,29.0,13.1,18.51
2021-08-09,24.5,29.4,0.0,0.0,1.0,11.7,26.87
2021-08-10,25.8,31.4,0.0,0.0,8.0,9.9,26.08
2021-08-11,27.0,31.6,0.4,0.0,21.0,10.9,23.34
2021-08-12,25.7,29.6,0.0,0.0,20.0,17.4,21.35
2021-08-13,25.0,29.3,0.0,0.0,10.0,17.4,22.94
2021-08-14,24.2,29.4,0.0,0.0,13.0,19.0,24.29
2021-08-15,23.6,29.6,0.0,0.0,0.0,16.5,26.24
2021-08-16,24.0,31.4,0.0,0.0,0.0,14.1,26.4
2021-08-17,25.5,32.7,0.0,0.0,0.0,11.5,25.72
2021-08-18,26.3,31.8,0.0,0.0,7.0,14.6,24.54
2021-08-19,24.6,29.0,0.0,0.0,20.0,15.0,19.53
2021-08-20,24.3,28.7,0.0,0.0,19.0,17.3,22.85
2021-08-21,23.3,29.7,0.0,0.0,14.0,17.7,24.14
2021-08-22,23.5,28.9,0.0,0.0,38.0,19.7,15.99
2021-08-23,25.1,31.1,0.0,0.0,11.0,17.4,23.63
2021-08-24,25.4,32.2,0.0,0.0,14.0,15.1,23.74
2021-08-25,25.5,31.6,0.0,0.0,16.0,10.2,22.19
2021-08-26,26.6,32.9,0.0,0.0,18.0,9.0,22.3
2021-08-27,28.9,35.0,0.6,0.0,4.0,12.2,22.53
2021-08-28,28.8,35.6,0.0,0.0,14.0,11.4,21.61
2021-08-29,27.0,30.9,0.0,0.0,24.0,8.4,20.02
2021-08-30,26.2,31.2,0.4,0.0,28.0,11.4,18.36
2021-08-31,25.9,30.2,0.3,0.0,23.0,14.9,18.5
2021-09-01,24.9,30.8,0.0,0.0,7.0,16.1,22.53
2021-09-02,22.3,25.5,0.0,0.0,25.0,14.1,17.05
2021-09-03,20.3,24.6,0.0,0.0,38.0,16.1,14.11
2021-09-04,20.4,26.8,0.0,0.0,31.0,15.5,20.26
2021-09-05,21.4,26.7,0.0,0.0,50.0,17.1,16.85
2021-09-06,22.2,26.2,3.2,0.0,54.0,18.9,14.84
2021-09-07,21.3,26.3,0.0,0.0,31.0,20.0,20.12
2021-09-08,21.1,27.3,0.0,0.0,17.0,19.3,20.75
2021-09-09,21.1,27.3,0.5,0.0,52.0,14.4,18.93
2021-09-10,20.3,22.8,2.4,0.0,44.0,11.0,16.14
2021-09-11,19.5,23.6,0.0,0.0,32.0,9.4,15.86
2021-09-12,20.8,26.9,0.0,0.0,31.0,14.1,20.46
2021-09-13,20.8,27.2,0.0,0.0,24.0,16.1,18.94
2021-09-14,21.4,26.2,0.0,0.0,62.0,14.2,16.02
2021-09-15,21.3,24.5,1.5,0.0,99.0,12.0,10.46
2021-09-16,21.8,25.6,1.1,0.0,63.0,10.8,16.24
2021-09-17,22.2,28.5,0.0,0.0,17.0,7.4,20.22
2021-09-18,25.0,32.6,0.6,0.0,28.0,14.4,18.1
2021-09-19,24.6,29.9,6.3,0.0,16.0,11.5,18.07
2021-09-20,26.0,33.0,0.0,0.0,15.0,14.2,17.74
2021-09-21,21.1,22.6,1.2,0.0,61.0,11.9,7.1
2021-09-22,18.7,21.7,0.0,0.0,56.0,11.2,16.01
2021-09-23,14.5,16.6,14.4,0.0,75.0,12.3,11.52
2021-09-24,15.4,20.5,0.0,0.0,44.0,7.9,15.13
2021-09-25,18.5,24.5,0.0,0.0,35.0,8.4,18.26
2021-09-26,19.9,26.5,0.0,0.0,1.0,11.4,18.58
2021-09-27,19.4,25.8,0.0,0.0,1.0,15.0,18.41
2021-09-28,18.2,23.3,0.0,0.0,45.0,15.0,13.45
2021-09-29,18.0,21.7,0.0,0.0,57.0,15.1,11.33
2021-09-30,17.4,21.7,0.0,0.0,33.0,18.0,13.42
2021-10-01,16.6,21.4,0.0,0.0,46.0,18.0,13.1
2021-10-02,16.3,21.2,0.0,0.0,73.0,16.2,15.0
2021-10-03,16.9,20.4,0.0,0.0,72.0,13.4,11.01
2021-10-04,16.3,20.7,0.0,0.0,51.0,15.0,10.77
2021-10-05,15.8,20.1,0.3,0.0,42.0,16.0,11.46
2021-10-06,15.5,20.4,0.0,0.0,45.0,12.1,13.69
2021-10-07,15.9,23.1,0.0,0.0,29.0,14.8,15.98
2021-10-08,16.9,24.7,0.0,0.0,55.0,12.6,15.57
2021-10-09,17.8,21.8,0.1,0.0,67.0,8.8,10.36
2021-10-10,18.1,21.9,0.0,0.0,71.0,11.6,9.38
2021-10-11,19.6,25.7,5.2,0.0,42.0,6.1,13.84
2021-10-12,18.5,24.6,12.8,0.0,71.0,8.3,10.56
2021-10-13,14.9,16.5,5.1,0.0,72.0,11.0,3.43
2021-10-14,16.6,22.5,0.0,0.0,33.0,8.0,13.53
2021-10-15,18.0,22.9,0.2,0.0,85.0,9.4,9.07
2021-10-16,19.1,23.1,2.9,0.0,60.0,10.2,12.05
2021-10-17,15.5,16.4,12.2,0.0,89.0,7.2,4.75
2021-10-18,15.4,17.5,1.7,0.0,68.0,9.8,8.45
2021-10-19,15.0,17.9,0.0,0.0,54.0,10.8,8.68
2021-10-20,13.5,18.6,0.0,0.0,28.0,12.6,14.14
2021-10-21,14.2,21.1,0.0,0.0,4.0,5.9,14.34
2021-10-22,16.2,22.4,0.0,0.0,0.0,7.1,14.28
2021-10-23,15.7,22.1,0.0,0.0,16.0,9.3,13.91
2021-10-24,13.5,15.3,2.3,0.0,63.0,11.9,4.35
2021-10-25,12.6,15.9,0.0,0.0,44.0,17.7,11.29
2021-10-26,11.5,17.9,0.0,0.0,0.0,12.7,13.91
2021-10-27,11.7,17.9,0.0,0.0,4.0,12.9,13.65
2021-10-28,12.8,16.6,0.0,0.0,65.0,12.9,7.93
2021-10-29,13.0,17.7,0.0,0.0,55.0,13.3,10.58
2021-10-30,14.1,20.0,0.0,0.0,9.0,13.3,12.74
2021-10-31,13.7,18.1,3.6,0.0,53.0,7.7,10.98
2021-11-01,14.8,16.4,10.6,0.0,81.0,6.4,5.01
2021-11-02,16.2,20.9,6.2,0.0,74.0,6.6,10.89
2021-11-03,18.2,23.3,4.5,0.0,53.0,7.2,8.63
2021-11-04,17.9,25.8,0.0,0.0,2.0,9.1,11.77
2021-11-05,17.3,24.6,0.0,0.0,7.0,7.3,11.71
2021-11-06,16.7,22.7,0.0,0.0,41.0,7.2,11.27
2021-11-07,17.6,21.7,0.0,0.0,81.0,8.0,10.01
2021-11-08,17.2,23.6,0.0,0.0,27.0,8.1,11.18
2021-11-09,15.4,19.6,1.8,0.0,55.0,15.6,10.04
2021-11-10,11.3,13.6,6.2,0.0,68.0,16.9,6.81
2021-11-11,9.7,15.2,0.0,0.0,11.0,13.8,11.42
2021-11-12,10.5,16.9,0.0,0.0,0.0,9.4,11.58
2021-11-13,9.9,17.2,0.0,0.0,44.0,5.8,10.0
2021-11-14,11.2,17.9,0.0,0.0,90.0,5.6,9.62
2021-11-15,12.1,16.9,0.0,0.0,25.0,10.6,10.13
2021-11-16,11.7,16.1,0.0,0.0,52.0,13.4,8.87
2021-11-17,11.0,14.1,0.0,0.0,73.0,8.0,6.75
2021-11-18,11.0,13.0,1.0,0.0,83.0,7.3,5.32
2021-11-19,10.5,11.7,0.5,0.0,98.0,7.6,2.44
2021-11-20,9.8,12.9,0.0,0.0,59.0,9.0,6.58
2021-11-21,10.1,17.3,0.0,0.0,1.0,7.3,9.93
2021-11-22,11.6,19.3,0.0,0.0,17.0,8.6,9.95
2021-11-23,12.4,16.4,20.1,0.0,84.0,8.5,3.54
2021-11-24,11.4,13.2,8.7,0.0,100.0,13.2,1.67
2021-11-25,10.7,13.3,0.0,0.0,79.0,11.1,4.06
2021-11-26,12.5,18.0,1.0,0.0,56.0,13.8,7.84
2021-11-27,17.4,20.8,0.2,0.0,86.0,13.6,7.26
2021-11-28,17.2,21.3,1.9,0.0,61.0,16.3,7.44
2021-11-29,19.0,24.5,9.5,0.0,74.0,19.9,4.53
2021-11-30,12.1,15.5,13.3,0.0,67.0,24.5,5.55
2021-12-01,8.2,11.4,1.5,0.0,49.0,16.5,8.48
2021-12-02,9.5,16.0,0.0,0.0,7.0,9.4,9.18
2021-12-03,14.4,19.0,2.2,0.0,51.0,11.7,7.1
2021-12-04,14.3,17.1,7.2,0.0,95.0,10.8,4.09
2021-12-05,12.8,15.6,1.0,0.0,72.0,4.5,5.71
2021-12-06,15.1,20.7,0.0,0.0,50.0,9.8,6.72
2021-12-07,14.4,18.2,3.9,0.0,70.0,11.5,6.98
2021-12-08,10.6,12.2,2.7,0.0,83.0,8.5,4.95
2021-12-09,12.1,16.9,0.0,0.0,30.0,9.7,8.19
2021-12-10,14.4,20.1,5.6,0.0,34.0,12.8,8.34
2021-12-11,14.0,18.6,2.7,0.0,79.0,10.6,6.91
2021-12-12,15.0,18.2,6.1,0.0,67.0,11.8,5.44
2021-12-13,12.2,14.0,23.1,0.0,76.0,7.4,4.24
2021-12-14,11.1,12.6,4.1,0.0,65.0,12.8,4.81
2021-12-15,7.6,10.2,23.6,0.07,100.0,13.7,1.56
2021-12-16,5.5,5.9,10.3,1.4,100.0,7.3,2.28
2021-12-17,5.7,6.1,9.6,0.56,99.0,12.4,3.03
2021-12-18,5.4,5.8,10.4,0.84,99.0,10.5,2.1
2021-12-19,6.0,7.2,3.3,0.0,86.0,17.3,4.85
2021-12-20,5.2,7.0,2.0,0.07,70.0,11.0,5.15
2021-12-21,4.5,6.1,7.3,2.1,61.0,12.4,6.08
2021-12-22,2.2,5.7,0.7,0.42,38.0,6.0,7.32
2021-12-23,2.0,4.6,0.2,0.07,42.0,4.8,6.26
2021-12-24,2.0,7.7,0.0,0.0,44.0,10.3,8.29
2021-12-25,6.7,12.7,0.0,0.0,30.0,11.9,8.25
2021-12-26,11.4,16.3,0.0,0.0,83.0,13.8,6.49
2021-12-27,13.0,17.9,0.0,0.0,85.0,11.1,7.33
2021-12-28,12.9,17.6,0.0,0.0,60.0,10.3,7.75
2021-12-29,11.9,16.1,1.9,0.0,96.0,10.5,4.68
2021-12-30,12.7,15.7,0.5,0.0,86.0,10.5,6.37
2021-12-31,10.0,12.3,0.0,0.0,75.0,10.5,5.45
2022-01-01,9.3,10.9,1.5,0.0,93.0,6.4,4.39
2022-01-02,10.5,12.8,0.9,0.0,60.0,6.7,5.7
2022-01-03,8.8,14.6,0.0,0.0,49.0,9.5,8.4
2022-01-04,10.5,16.7,0.0,0.0,60.0,9.1,7.29
2022-01-05,11.6,19.1,0.0,0.0,10.0,10.9,8.6
2022-01-06,14.2,20.5,0.0,0.0,29.0,12.6,8.37
2022-01-07,11.4,14.9,1.7,0.0,79.0,7.7,5.76
2022-01-08,10.5,13.5,2.1,0.0,91.0,7.4,5.28
2022-01-09,10.9,14.9,1.1,0.0,65.0,7.9,7.01
2022-01-10,11.3,13.3,2.4,0.0,95.0,8.4,5.8
2022-01-11,10.4,12.9,4.8,0.0,99.0,14.5,4.47
2022-01-12,4.9,9.3,18.4,3.64,98.0,18.2,2.21
2022-01-13,2.0,2.9,2.9,2.03,86.0,18.6,3.83
2022-01-14,2.2,5.4,0.0,0.0,31.0,10.7,9.56
2022-01-15,3.7,7.8,0.5,0.07,31.0,13.3,7.36
2022-01-16,3.6,6.3,1.3,0.35,48.0,8.9,7.43
2022-01-17,3.3,9.1,0.2,0.0,19.0,10.3,9.94
2022-01-18,4.2,5.3,9.2,1.47,71.0,15.2,6.97
2022-01-19,0.9,2.6,4.7,3.15,65.0,12.9,6.99
2022-01-20,0.6,7.4,0.0,0.0,15.0,11.3,10.11
2022-01-21,6.2,10.8,11.6,1.47,62.0,11.6,6.0
2022-01-22,0.7,2.7,13.2,9.1,95.0,9.0,3.37
2022-01-23,-1.2,0.5,12.2,8.54,75.0,16.8,7.5
2022-01-24,-1.0,1.7,3.1,2.03,61.0,11.6,9.15
2022-01-25,-1.3,0.8,2.0,1.33,59.0,13.7,8.16
2022-01-26,0.8,2.2,2.5,1.61,69.0,9.1,7.92
2022-01-27,2.0,4.2,2.7,1.75,54.0,6.9,9.02
2022-01-28,1.1,6.7,0.0,0.0,52.0,9.6,11.37
2022-01-29,3.3,6.9,0.0,0.0,75.0,8.1,8.4
2022-01-30,3.6,7.6,0.1,0.0,43.0,8.4,10.31
2022-01-31,5.5,9.4,0.0,0.0,30.0,9.1,9.91
2022-02-01,6.2,10.9,0.1,0.0,80.0,13.6,8.49
2022-02-02,10.1,12.7,3.6,0.0,99.0,10.8,4.76
2022-02-03,5.8,7.9,13.4,4.27,100.0,9.7,1.71
2022-02-04,4.5,6.6,2.0,0.42,52.0,11.4,9.69
2022-02-05,3.2,9.9,0.0,0.0,21.0,8.3,12.46
2022-02-06,5.0,11.6,0.0,0.0,19.0,5.8,12.19
2022-02-07,8.1,14.8,0.5,0.0,32.0,16.0,12.39
2022-02-08,7.2,10.7,34.2,8.47,100.0,11.7,1.47
2022-02-09,4.3,5.5,14.9,8.05,88.0,14.1,7.19
2022-02-10,5.7,9.2,0.0,0.0,39.0,10.2,10.26
2022-02-11,6.0,14.6,0.0,0.0,2.0,8.3,13.62
2022-02-12,7.5,14.2,0.0,0.0,52.0,6.9,13.33
2022-02-13,7.3,9.0,0.0,0.0,98.0,14.5,5.36
2022-02-14,6.7,6.9,0.1,0.0,99.0,5.8,3.82
2022-02-15,7.0,11.1,0.1,0.0,61.0,6.4,10.79
2022-02-16,7.2,15.5,0.0,0.0,31.0,8.1,13.69
2022-02-17,9.8,17.4,0.0,0.0,35.0,8.7,13.5
2022-02-18,7.8,9.9,12.1,0.0,55.0,16.9,3.92
2022-02-19,6.9,13.2,0.0,0.0,5.0,7.7,14.48
2022-02-20,10.1,17.0,0.0,0.0,90.0,9.8,11.51
2022-02-21,12.5,18.7,0.0,0.0,26.0,8.9,13.41
2022-02-22,12.7,18.0,9.4,0.0,45.0,10.0,12.64
2022-02-23,11.2,13.2,5.2,0.0,89.0,8.5,8.63
2022-02-24,6.5,9.8,18.2,2.66,100.0,11.4,1.68
2022-02-25,6.6,7.0,12.6,0.0,98.0,11.9,3.02
2022-02-26,7.8,11.8,0.0,0.0,84.0,9.3,10.4
2022-02-27,9.4,13.6,0.6,0.0,75.0,8.4,12.0
2022-02-28,7.2,9.3,9.4,0.14,86.0,10.5,7.47
2022-03-01,4.8,6.5,1.4,0.0,92.0,10.4,9.12
2022-03-02,4.5,5.3,0.3,0.14,92.0,13.5,6.44
2022-03-03,3.7,5.0,4.4,1.89,77.0,11.9,9.17
2022-03-04,4.9,9.1,0.0,0.0,72.0,7.8,11.67
2022-03-05,7.0,10.0,0.5,0.0,89.0,8.2,7.39
2022-03-06,9.2,13.8,4.5,0.0,85.0,8.8,10.35
2022-03-07,7.2,8.7,12.6,0.0,93.0,8.4,2.27
2022-03-08,5.3,7.8,7.8,0.91,90.0,10.6,5.03
2022-03-09,4.5,6.1,1.1,0.28,72.0,16.6,12.32
2022-03-10,2.0,3.7,6.0,3.78,87.0,15.9,13.76
2022-03-11,-0.5,0.7,8.3,5.81,69.0,17.0,13.09
2022-03-12,-2.2,-0.5,5.3,3.64,78.0,10.7,15.46
2022-03-13,-0.1,3.6,4.5,3.08,54.0,11.4,17.56
2022-03-14,0.2,4.9,0.1,0.0,58.0,11.7,17.74
2022-03-15,3.4,6.7,0.0,0.0,54.0,9.9,13.6
2022-03-16,2.8,8.2,0.0,0.0,64.0,6.2,19.86
2022-03-17,5.3,7.1,3.7,0.28,90.0,11.2,6.92
2022-03-18,1.6,3.4,3.8,2.38,53.0,14.8,16.28
2022-03-19,0.8,2.9,3.7,2.45,53.0,13.2,16.35
2022-03-20,2.6,5.3,3.0,1.47,71.0,17.3,14.42
2022-03-21,3.7,6.6,0.3,0.0,52.0,18.4,15.34
2022-03-22,4.2,7.3,0.2,0.0,49.0,13.6,15.25
2022-03-23,5.3,8.5,3.5,0.0,43.0,16.9,14.87
2022-03-24,6.1,9.4,0.6,0.0,52.0,11.5,13.38
2022-03-25,7.7,14.4,0.0,0.0,9.0,13.3,21.33
2022-03-26,7.5,10.6,0.6,0.0,40.0,8.5,15.39
2022-03-27,9.1,19.3,0.0,0.0,0.0,10.6,21.87
2022-03-28,11.8,19.3,0.0,0.0,41.0,6.6,21.68
2022-03-29,13.9,20.4,0.1,0.0,95.0,12.9,14.41
2022-03-30,14.3,21.6,0.0,0.0,27.0,11.7,21.65
2022-03-31,16.3,23.2,0.0,0.0,95.0,11.0,19.7
2022-04-01,22.8,29.0,0.3,0.0,55.0,13.4,17.91
2022-04-02,20.1,24.2,0.0,0.0,21.0,20.5,21.85
2022-04-03,15.6,18.2,3.5,0.0,23.0,22.0,17.71
2022-04-04,11.8,16.4,0.8,0.0,82.0,8.2,17.41
2022-04-05,12.8,17.2,0.5,0.0,72.0,8.2,13.23
2022-04-06,12.4,18.1,0.0,0.0,39.0,9.8,22.02
2022-04-07,14.4,24.6,13.7,0.0,36.0,11.4,17.0
2022-04-08,15.7,20.8,10.0,0.0,34.0,15.5,18.87
2022-04-09,18.0,26.5,0.0,0.0,4.0,9.7,23.54
2022-04-10,19.2,26.1,0.0,0.0,18.0,11.4,23.49
2022-04-11,9.9,16.9,17.7,0.0,97.0,14.9,3.71
2022-04-12,9.4,12.1,2.6,0.0,55.0,11.2,21.43
2022-04-13,9.3,13.5,0.1,0.0,12.0,10.3,23.48
2022-04-14,10.5,17.1,0.0,0.0,0.0,11.1,24.87
2022-04-15,14.1,21.4,0.0,0.0,0.0,10.0,24.47
2022-04-16,15.2,21.9,0.0,0.0,72.0,6.8,21.82
2022-04-17,13.3,15.2,9.9,0.0,91.0,9.7,8.25
2022-04-18,9.6,11.8,2.9,0.0,98.0,9.5,4.45
2022-04-19,8.0,8.4,4.0,0.0,97.0,7.6,3.87
2022-04-20,10.9,17.5,0.0,0.0,28.0,10.0,24.6
2022-04-21,12.8,17.3,0.2,0.0,50.0,10.1,16.16
2022-04-22,16.5,24.0,0.0,0.0,37.0,8.5,24.17
2022-04-23,19.8,26.5,0.0,0.0,47.0,7.4,21.54
2022-04-24,18.8,25.3,0.0,0.0,9.0,9.4,25.65
2022-04-25,18.4,24.1,0.0,0.0,52.0,9.5,24.37
2022-04-26,18.8,25.0,0.0,0.0,60.0,9.7,22.41
2022-04-27,18.4,24.0,0.0,0.0,15.0,11.0,26.16
2022-04-28,17.0,22.4,0.0,0.0,2.0,10.7,26.22
2022-04-29,15.7,21.0,0.0,0.0,37.0,17.4,22.58
2022-04-30,13.7,14.9,0.3,0.0,97.0,12.8,9.4
2022-05-01,14.8,18.2,0.1,0.0,86.0,15.9,13.37
2022-05-02,15.2,20.6,2.9,0.0,85.0,14.9,20.65
2022-05-03,13.8,15.6,5.4,0.0,96.0,8.1,12.62
2022-05-04,12.1,14.0,5.0,0.0,81.0,10.6,14.56
2022-05-05,13.5,17.9,0.0,0.0,33.0,9.4,23.92
2022-05-06,14.2,17.9,0.0,0.0,37.0,15.9,21.63
2022-05-07,14.1,19.4,0.0,0.0,28.0,14.3,24.9
2022-05-08,14.8,21.9,0.0,0.0,64.0,14.3,27.3
2022-05-09,14.5,20.3,0.0,0.0,66.0,15.4,26.76
2022-05-10,14.5,21.7,0.0,0.0,2.0,13.2,27.86
2022-05-11,16.1,21.4,0.0,0.0,13.0,13.0,27.47
2022-05-12,17.2,23.9,0.0,0.0,0.0,10.5,27.99
2022-05-13,18.5,26.2,0.0,0.0,32.0,8.6,26.07
2022-05-14,20.3,25.2,0.4,0.0,52.0,8.7,25.17
2022-05-15,20.2,24.5,0.0,0.0,26.0,10.7,27.22
2022-05-16,20.0,25.3,0.4,0.0,29.0,9.7,26.05
2022-05-17,20.9,26.3,0.0,0.0,7.0,9.8,27.51
2022-05-18,18.3,26.4,2.5,0.0,36.0,17.6,24.2
2022-05-19,13.5,16.9,1.3,0.0,82.0,16.2,15.6
2022-05-20,15.4,22.3,0.0,0.0,0.0,15.0,28.84
2022-05-21,18.5,25.8,0.0,0.0,0.0,8.2,28.72
2022-05-22,20.1,26.5,0.1,0.0,14.0,12.2,28.44
2022-05-23,20.8,24.3,0.9,0.0,16.0,16.3,25.05
2022-05-24,21.1,26.7,0.1,0.0,25.0,7.9,28.17
2022-05-25,22.6,28.0,0.2,0.0,11.0,8.2,27.18
2022-05-26,24.5,30.4,0.3,0.0,18.0,12.6,26.93
2022-05-27,24.9,29.5,0.0,0.0,10.0,12.3,27.27
2022-05-28,24.8,31.2,0.0,0.0,46.0,7.3,23.57
2022-05-29,26.5,33.9,1.6,0.0,37.0,11.7,25.56
2022-05-30,26.0,30.3,0.0,0.0,17.0,11.5,25.89
2022-05-31,23.9,29.0,0.1,0.0,16.0,13.0,24.84
2022-06-01,23.4,27.8,0.0,0.0,45.0,16.2,28.13
2022-06-02,23.4,28.3,0.0,0.0,79.0,17.2,27.7
2022-06-03,22.9,27.6,0.0,0.0,21.0,16.5,22.75
2022-06-04,23.4,28.1,0.0,0.0,9.0,18.2,25.77
2022-06-05,23.9,29.2,0.0,0.0,13.0,13.5,27.97
2022-06-06,23.1,27.2,0.0,0.0,39.0,15.2,26.73
2022-06-07,20.4,23.1,1.2,0.0,55.0,12.8,21.08
2022-06-08,20.9,24.4,0.5,0.0,48.0,11.2,19.67
2022-06-09,23.1,29.1,0.9,0.0,31.0,9.4,25.79
2022-06-10,24.8,29.4,0.6,0.0,68.0,8.3,21.36
2022-06-11,22.4,25.6,16.5,0.0,88.0,10.9,17.11
2022-06-12,20.3,21.3,25.4,0.0,92.0,12.8,6.28
2022-06-13,22.4,26.0,1.3,0.0,57.0,8.8,22.37
2022-06-14,23.2,27.5,0.9,0.0,32.0,12.4,24.96
2022-06-15,23.0,27.6,1.3,0.0,28.0,14.4,25.8
2022-06-16,22.2,26.7,0.2,0.0,38.0,17.4,26.81
2022-06-17,22.2,27.0,0.0,0.0,35.0,14.9,25.78
2022-06-18,22.2,27.6,0.0,0.0,27.0,20.0,26.09
2022-06-19,22.1,26.0,0.3,0.0,36.0,16.3,15.3
2022-06-20,21.7,25.5,0.3,0.0,38.0,11.1,19.12
2022-06-21,22.5,27.1,1.9,0.0,45.0,9.7,22.58
2022-06-22,25.7,30.0,0.0,0.0,27.0,12.0,28.38
